path,extension,size_bytes,category,reference_count,referenced_by,dynamic_reference,paired_files,confidence,recommended_action,reason
assets/ui/extracted/stage_select/stage_text_group.png.import,.import,985,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/stage_select/stage_text_group.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/stage_select/stage_text_group.png; do not treat independently
assets/ui/extracted/stage_select/stage_title_text.png.import,.import,985,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/stage_select/stage_title_text.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/stage_select/stage_title_text.png; do not treat independently
assets/ui/runtime/decorations/battle_deck_stack.png.import,.import,985,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/decorations/battle_deck_stack.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/decorations/battle_deck_stack.png; do not treat independently
assets/ui/extracted/stage_select/stage_background.png.import,.import,984,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/stage_select/stage_background.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/stage_select/stage_background.png; do not treat independently
assets/ui/runtime/decorations/shop_curtain_left.png.import,.import,984,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/decorations/shop_curtain_left.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/decorations/shop_curtain_left.png; do not treat independently
assets/ui/runtime/buttons/battle_play_button.png.import,.import,983,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/buttons/battle_play_button.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/battle_play_button.png; do not treat independently
assets/ui/runtime/frames/stage_title_banner.png.import,.import,983,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/frames/stage_title_banner.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/frames/stage_title_banner.png; do not treat independently
assets/ui/runtime/panels/shop_voucher_panel.png.import,.import,983,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/panels/shop_voucher_panel.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/panels/shop_voucher_panel.png; do not treat independently
assets/ui/runtime/tokens/battle_token_green.png.import,.import,983,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/tokens/battle_token_green.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/tokens/battle_token_green.png; do not treat independently
assets/ui/extracted/battle/battle_card_slots.png.import,.import,982,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/battle/battle_card_slots.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/battle_card_slots.png; do not treat independently
assets/ui/extracted/battle/battle_score_text.png.import,.import,982,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/battle/battle_score_text.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/battle_score_text.png; do not treat independently
assets/ui/extracted/battle/button_gold_large.png.import,.import,982,SOURCE_ONLY;TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/battle/button_gold_large.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/button_gold_large.png; do not treat independently
assets/ui/extracted/battle/button_gold_small.png.import,.import,982,SOURCE_ONLY;TEST_ONLY,7,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json;assets/ui/theme/styles/button_gold_disabled.tres;assets/ui/theme/styles/button_gold_hover.tres;assets/ui/theme/styles/button_gold_normal.tres;assets/ui/theme/styles/button_gold_pressed.tres,false,assets/ui/extracted/battle/button_gold_small.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/button_gold_small.png; do not treat independently
assets/ui/extracted/settlement/settlement_parts.png.import,.import,982,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/settlement/settlement_parts.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/settlement/settlement_parts.png; do not treat independently
assets/ui/runtime/decorations/deck_decor_right.png.import,.import,982,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/decorations/deck_decor_right.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/decorations/deck_decor_right.png; do not treat independently
assets/ui/extracted/stage_select/stage_card_next.png.import,.import,981,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/stage_select/stage_card_next.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/stage_select/stage_card_next.png; do not treat independently
assets/ui/runtime/buttons/deck_start_button.png.import,.import,981,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/buttons/deck_start_button.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/deck_start_button.png; do not treat independently
assets/ui/runtime/buttons/shop_button_green.png.import,.import,981,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/buttons/shop_button_green.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/shop_button_green.png; do not treat independently
assets/ui/runtime/buttons/stage_skip_button.png.import,.import,981,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/buttons/stage_skip_button.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/stage_skip_button.png; do not treat independently
assets/ui/extracted/cards/rank_symbols_dark.png.import,.import,980,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/cards/rank_symbols_dark.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/cards/rank_symbols_dark.png; do not treat independently
assets/ui/extracted/home/menu_button_stack.png.import,.import,980,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/home/menu_button_stack.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/home/menu_button_stack.png; do not treat independently
assets/ui/extracted/home/menu_button_start.png.import,.import,980,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/home/menu_button_start.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/home/menu_button_start.png; do not treat independently
assets/ui/extracted/shop/shop_frame_panels.png.import,.import,980,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/shop/shop_frame_panels.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/shop/shop_frame_panels.png; do not treat independently
assets/ui/runtime/panels/battle_stat_panel.png.import,.import,980,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/panels/battle_stat_panel.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/panels/battle_stat_panel.png; do not treat independently
assets/ui/runtime/panels/shop_offers_panel.png.import,.import,980,TEST_ONLY,2,assets/ui/runtime/ui_asset_catalog.json;tests/test_asset_integrity.gd,false,assets/ui/runtime/panels/shop_offers_panel.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/panels/shop_offers_panel.png; do not treat independently
assets/ui/extracted/battle/battle_deck_area.png.import,.import,979,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/battle/battle_deck_area.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/battle_deck_area.png; do not treat independently
assets/ui/extracted/battle/battle_title_bar.png.import,.import,979,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/battle/battle_title_bar.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/battle_title_bar.png; do not treat independently
assets/ui/extracted/battle/button_red_small.png.import,.import,979,SOURCE_ONLY;TEST_ONLY,7,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json;assets/ui/theme/styles/button_red_disabled.tres;assets/ui/theme/styles/button_red_hover.tres;assets/ui/theme/styles/button_red_normal.tres;assets/ui/theme/styles/button_red_pressed.tres,false,assets/ui/extracted/battle/button_red_small.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/button_red_small.png; do not treat independently
assets/ui/extracted/battle/suit_icons_small.png.import,.import,979,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/battle/suit_icons_small.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/suit_icons_small.png; do not treat independently
assets/ui/runtime/buttons/common/secondary_gold.png.import,.import,979,TEST_ONLY,2,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/runtime/buttons/common/secondary_gold.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/common/secondary_gold.png; do not treat independently
assets/ui/runtime/decorations/deck_decor_left.png.import,.import,979,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/decorations/deck_decor_left.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/decorations/deck_decor_left.png; do not treat independently
assets/ui/runtime/frames/stage_card_active.png.import,.import,979,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/frames/stage_card_active.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/frames/stage_card_active.png; do not treat independently
assets/ui/runtime/frames/stage_card_locked.png.import,.import,979,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/frames/stage_card_locked.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/frames/stage_card_locked.png; do not treat independently
assets/ui/extracted/battle/button_red_large.png.import,.import,978,SOURCE_ONLY;TEST_ONLY,4,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json;scenes/ui/shared/section_header.tscn,false,assets/ui/extracted/battle/button_red_large.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/button_red_large.png; do not treat independently
assets/ui/runtime/buttons/deck_back_button.png.import,.import,978,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/buttons/deck_back_button.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/deck_back_button.png; do not treat independently
assets/ui/runtime/icons/battle_crown_icon.png.import,.import,978,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/icons/battle_crown_icon.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/icons/battle_crown_icon.png; do not treat independently
assets/ui/extracted/cards/rank_symbols_red.png.import,.import,977,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/cards/rank_symbols_red.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/cards/rank_symbols_red.png; do not treat independently
assets/ui/extracted/shop/shop_cards_packs.png.import,.import,977,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/shop/shop_cards_packs.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/shop/shop_cards_packs.png; do not treat independently
assets/ui/extracted/shop/shop_text_labels.png.import,.import,977,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/shop/shop_text_labels.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/shop/shop_text_labels.png; do not treat independently
assets/ui/runtime/buttons/shop_price_plate.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/buttons/shop_price_plate.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/shop_price_plate.png; do not treat independently
assets/ui/runtime/frames/battle_card_slot.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/frames/battle_card_slot.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/frames/battle_card_slot.png; do not treat independently
assets/ui/runtime/frames/battle_title_bar.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/frames/battle_title_bar.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/frames/battle_title_bar.png; do not treat independently
assets/ui/runtime/frames/shop_section_bar.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/frames/shop_section_bar.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/frames/shop_section_bar.png; do not treat independently
assets/ui/runtime/panels/deck_stake_panel.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/panels/deck_stake_panel.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/panels/deck_stake_panel.png; do not treat independently
assets/ui/runtime/panels/deck_stats_panel.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/panels/deck_stats_panel.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/panels/deck_stats_panel.png; do not treat independently
assets/ui/runtime/panels/shop_packs_panel.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/panels/shop_packs_panel.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/panels/shop_packs_panel.png; do not treat independently
assets/ui/runtime/panels/shop_title_panel.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/panels/shop_title_panel.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/panels/shop_title_panel.png; do not treat independently
assets/ui/runtime/tokens/battle_coin_pile.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/tokens/battle_coin_pile.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/tokens/battle_coin_pile.png; do not treat independently
assets/ui/runtime/tokens/battle_token_red.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/tokens/battle_token_red.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/tokens/battle_token_red.png; do not treat independently
assets/ui/runtime/tokens/stage_stake_chip.png.import,.import,977,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/tokens/stage_stake_chip.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/tokens/stage_stake_chip.png; do not treat independently
assets/ui/extracted/battle/battle_left_hud.png.import,.import,976,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/battle/battle_left_hud.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/battle_left_hud.png; do not treat independently
assets/ui/extracted/home/menu_button_quit.png.import,.import,976,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/home/menu_button_quit.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/home/menu_button_quit.png; do not treat independently
assets/ui/extracted/shop/shop_button_bars.png.import,.import,976,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/shop/shop_button_bars.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/shop/shop_button_bars.png; do not treat independently
assets/ui/extracted/stage_select/stage_buttons.png.import,.import,976,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/stage_select/stage_buttons.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/stage_select/stage_buttons.png; do not treat independently
assets/ui/runtime/icons/shop_voucher_art.png.import,.import,976,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/icons/shop_voucher_art.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/icons/shop_voucher_art.png; do not treat independently
assets/ui/runtime/buttons/common/secondary_red.png.import,.import,975,TEST_ONLY,2,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/runtime/buttons/common/secondary_red.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/common/secondary_red.png; do not treat independently
assets/ui/runtime/buttons/deck_tab_center.png.import,.import,975,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/buttons/deck_tab_center.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/deck_tab_center.png; do not treat independently
assets/ui/runtime/buttons/shop_button_red.png.import,.import,975,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/buttons/shop_button_red.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/shop_button_red.png; do not treat independently
assets/ui/runtime/icons/deck_arrow_right.png.import,.import,975,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/icons/deck_arrow_right.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/icons/deck_arrow_right.png; do not treat independently
assets/ui/extracted/home/hud_corner_bits.png.import,.import,974,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/home/hud_corner_bits.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/home/hud_corner_bits.png; do not treat independently
assets/ui/extracted/home/menu_text_stack.png.import,.import,974,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/home/menu_text_stack.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/home/menu_text_stack.png; do not treat independently
assets/ui/extracted/shop/shop_background.png.import,.import,974,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/shop/shop_background.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/shop/shop_background.png; do not treat independently
assets/ui/runtime/tokens/shop_price_coin.png.import,.import,974,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/tokens/shop_price_coin.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/tokens/shop_price_coin.png; do not treat independently
assets/ui/extracted/stage_select/stage_tokens.png.import,.import,973,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/stage_select/stage_tokens.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/stage_select/stage_tokens.png; do not treat independently
assets/ui/runtime/frames/stage_card_next.png.import,.import,973,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/frames/stage_card_next.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/frames/stage_card_next.png; do not treat independently
assets/ui/runtime/panels/battle_hud_full.png.import,.import,973,TEST_ONLY,2,assets/ui/runtime/ui_asset_catalog.json;tests/test_asset_integrity.gd,false,assets/ui/runtime/panels/battle_hud_full.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/panels/battle_hud_full.png; do not treat independently
assets/ui/runtime/panels/deck_main_panel.png.import,.import,973,TEST_ONLY,2,assets/ui/runtime/ui_asset_catalog.json;tests/test_asset_integrity.gd,false,assets/ui/runtime/panels/deck_main_panel.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/panels/deck_main_panel.png; do not treat independently
assets/ui/runtime/buttons/deck_tab_right.png.import,.import,972,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/buttons/deck_tab_right.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/deck_tab_right.png; do not treat independently
assets/ui/runtime/icons/deck_arrow_left.png.import,.import,972,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/icons/deck_arrow_left.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/icons/deck_arrow_left.png; do not treat independently
assets/ui/extracted/battle/battle_tokens.png.import,.import,970,SOURCE_ONLY;TEST_ONLY,2,assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/extracted/battle/battle_tokens.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/battle/battle_tokens.png; do not treat independently
assets/ui/runtime/backgrounds/stage_select.png.import,.import,970,TEST_ONLY,2,assets/ui/runtime/ui_asset_catalog.json;tests/test_asset_integrity.gd,false,assets/ui/runtime/backgrounds/stage_select.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/backgrounds/stage_select.png; do not treat independently
assets/ui/runtime/backgrounds/battle_frame.png.import,.import,969,TEST_ONLY,2,assets/ui/runtime/ui_asset_catalog.json;tests/test_asset_integrity.gd,false,assets/ui/runtime/backgrounds/battle_frame.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/backgrounds/battle_frame.png; do not treat independently
assets/ui/runtime/buttons/deck_tab_left.png.import,.import,969,TEST_ONLY,3,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/buttons/deck_tab_left.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/deck_tab_left.png; do not treat independently
assets/ui/extracted/cards/suit_symbols.png.import,.import,966,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/cards/suit_symbols.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/cards/suit_symbols.png; do not treat independently
assets/ui/extracted/home/title_text.png.import,.import,959,SOURCE_ONLY;TEST_ONLY,1,assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/extracted/home/title_text.png,high,follow_primary_file,Godot sidecar paired with assets/ui/extracted/home/title_text.png; do not treat independently
assets/ui/runtime/tokens/shop_coins.png.import,.import,958,TEST_ONLY,1,assets/ui/runtime/ui_asset_catalog.json,false,assets/ui/runtime/tokens/shop_coins.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/tokens/shop_coins.png; do not treat independently
assets/ui/runtime/buttons/popup/confirm.png.import,.import,956,TEST_ONLY,6,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/theme/styles/buttons/popup/confirm/disabled.tres;assets/ui/theme/styles/buttons/popup/confirm/hover.tres;assets/ui/theme/styles/buttons/popup/confirm/normal.tres;assets/ui/theme/styles/buttons/popup/confirm/pressed.tres,false,assets/ui/runtime/buttons/popup/confirm.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/popup/confirm.png; do not treat independently
assets/ui/runtime/buttons/settlement/claim.png.import,.import,956,TEST_ONLY,2,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json,false,assets/ui/runtime/buttons/settlement/claim.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/settlement/claim.png; do not treat independently
assets/ui/runtime/buttons/popup/cancel.png.import,.import,954,TEST_ONLY,6,assets/ui/runtime/buttons/asset_normalization.json;assets/ui/runtime/buttons/button_manifest.json;assets/ui/theme/styles/buttons/popup/cancel/disabled.tres;assets/ui/theme/styles/buttons/popup/cancel/hover.tres;assets/ui/theme/styles/buttons/popup/cancel/normal.tres;assets/ui/theme/styles/buttons/popup/cancel/pressed.tres,false,assets/ui/runtime/buttons/popup/cancel.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/buttons/popup/cancel.png; do not treat independently
assets/ui/runtime/backgrounds/shop.png.import,.import,946,TEST_ONLY,2,assets/ui/runtime/ui_asset_catalog.json;tests/test_asset_integrity.gd,false,assets/ui/runtime/backgrounds/shop.png,high,follow_primary_file,Godot sidecar paired with assets/ui/runtime/backgrounds/shop.png; do not treat independently
scenes/ui/shared/section_header.tscn,.tscn,851,TEST_ONLY,1,tests/test_all_production_scenes.gd,false,,high,keep_or_update_test,reachable only from tests; review whether the test asserts stale architecture
scenes/ui/shared/reward_row.tscn,.tscn,762,TEST_ONLY,1,tests/test_all_production_scenes.gd,false,,high,keep_or_update_test,reachable only from tests; review whether the test asserts stale architecture
scenes/ui/shared/empty_card_slot.tscn,.tscn,745,TEST_ONLY,1,tests/test_all_production_scenes.gd,false,,high,keep_or_update_test,reachable only from tests; review whether the test asserts stale architecture
scenes/ui/shared/ornate_panel.tscn,.tscn,675,TEST_ONLY,1,tests/test_all_production_scenes.gd,false,,high,keep_or_update_test,reachable only from tests; review whether the test asserts stale architecture
tests/gameplay_test_base.gd,.gd,586,TEST_ONLY,7,tests/test_blind_flow.gd;tests/test_hand_evaluator.gd;tests/test_pack_flow.gd;tests/test_round_flow.gd;tests/test_settlement_flow.gd;tests/test_shop_flow.gd;tests/test_voucher_flow.gd,false,tests/gameplay_test_base.gd.uid,high,keep_or_update_test,reachable only from tests; review whether the test asserts stale architecture
scenes/ui/shared/price_plate.tscn,.tscn,574,TEST_ONLY,1,tests/test_all_production_scenes.gd,false,,high,keep_or_update_test,reachable only from tests; review whether the test asserts stale architecture
assets/ui/theme/styles/buttons/tab/pressed.tres,.tres,554,DUPLICATE_CONTENT;TEST_ONLY,1,scenes/debug/button_style_gallery.tscn,false,,high,keep_or_update_test,reachable only from tests; review whether the test asserts stale architecture
